2021-07-26 12:09:06.655Z,-0.7679,121.9083,11,6.3,mww,,18,0.905,1.29,us,us6000ez5x,2022-08-09 06:14:13.862Z,"99 km WNW of Luwuk, Indonesia",ear hquake,5,1.7,0.045,47,reviewed,us,us
2021-07-24 12:51:28.422Z,-29.9271,-176.8643,10,6.1,mww,,57,10.04,0.41,us,us6000eynb,2021-10-03 05:21:40.040Z,"Kermadec Islands region",ear hquake,6.7,1.8,0.047,44,reviewed,us,us
2021-07-23 20:48:57.357Z,13.7047,120.7259,110,6.7,mww,,12,8.139,0.98,us,us6000eyfk,2021-12-07 15:21:27.547Z,"15 km S of Hukay, Philippines",ear hquake,7.2,1.8,0.051,37,reviewed,us,us
2021-07-21 21:15:12.269Z,7.3926,-82.779,10,6.7,mww,,61,1.395,0.62,us,us6000exs5,2021-10-22 19:24:33.041Z,"71 km S of Burica, Panama",ear hquake,7.7,1.8,0.038,68,reviewed,us,us
2021-07-21 14:26:00.341Z,-3.2314,146.7999,8.37,6,mww,,20,1.308,0.73,us,us6000exmx,2021-09-25 21:08:27.040Z,"142 km SSW of Lorengau, Papua New Guinea",ear hquake,5.8,1.9,0.054,33,reviewed,us,us
2021-07-17 20:56:10.107Z,6.8258,-82.6774,4.07,6.1,mww,,55,1.955,0.85,us,us7000emzy,2021-09-25 21:08:00.040Z,"135 km S of Burica, Panama",ear hquake,6.5,2.8,0.041,58,reviewed,us,us
2021-07-10 00:43:55.986Z,2.9494,126.4984,44.33,6.1,mww,,32,2.33,0.92,us,us6000e xj,2021-09-17 22:49:11.040Z,"215 km NW of  obelo, Indonesia",ear hquake,6.6,3.6,0.065,23,reviewed,us,us
2021-07-08 22:49:48.110Z,38.5075,-119.4998333,7.45,6,mw,42,100,0.04846,0.06,nc,nc73584926,2022-07-08 22:59:55.234Z,"An elope Valley, CA",ear hquake,0.14,0.25,,0,reviewed,nc,nc
2021-07-04 01:29:15.977Z,-28.7361,-71.4818,22,6,mww,,78,0.639,1.13,us,us7000eij ,2022-08-09 05:47:58.373Z,"72 km WSW of Vallenar, Chile",ear hquake,3,1.8,0.063,24,reviewed,us,us
2021-07-02 20:14:37.663Z,-21.8116,-179.416,599.56,6.1,mww,,20,4.695,0.78,us,us7000eicj,2021-09-10 20:07:14.040Z,"Fiji region",ear hquake,8.7,2.9,0.066,22,reviewed,us,us
2021-06-20 17:05:50.681Z,-30.2162,-177.8449,25,6.5,mww,,24,7.994,1.1,us,us7000eeq4,2021-12-06 14:50:53.072Z,"Kermadec Islands, New Zealand",ear hquake,8.9,1.5,0.045,47,reviewed,us,us
2021-06-03 10:09:58.295Z,0.3165,126.2911,26,6.2,mww,,30,1.166,1.24,us,us7000e9bi,2022-08-09 05:19:26.929Z,"132 km WSW of  erna e, Indonesia",ear hquake,6,1.8,0.05,38,reviewed,us,us
2021-05-31 06:59:55.581Z,62.4492,-148.2512,44,6.1,mww,,,,0.87,ak,ak0216xu2rod,2022-05-31 07:10:06.816Z,"73 km N of Chickaloon, Alaska",ear hquake,,0.3,,,reviewed,ak,ak
